"date","hits","keyword","geo","time","gprop","category"
"2023-08-27",20,"pollen","US","2022-01-01 2024-12-31","web",0
"2023-09-03",22,"pollen","US","2022-01-01 2024-12-31","web",0
"2023-09-10",20,"pollen","US","2022-01-01 2024-12-31","web",0
"2023-09-17",22,"pollen","US","2022-01-01 2024-12-31","web",0
"2023-09-24",20,"pollen","US","2022-01-01 2024-12-31","web",0
"2023-10-01",19,"pollen","US","2022-01-01 2024-12-31","web",0
"2023-10-08",16,"pollen","US","2022-01-01 2024-12-31","web",0
"2023-10-15",15,"pollen","US","2022-01-01 2024-12-31","web",0
"2023-10-22",15,"pollen","US","2022-01-01 2024-12-31","web",0
"2023-10-29",13,"pollen","US","2022-01-01 2024-12-31","web",0
"2023-11-05",14,"pollen","US","2022-01-01 2024-12-31","web",0
"2023-11-12",13,"pollen","US","2022-01-01 2024-12-31","web",0
"2023-11-19",10,"pollen","US","2022-01-01 2024-12-31","web",0
"2023-11-26",10,"pollen","US","2022-01-01 2024-12-31","web",0
"2023-12-03",11,"pollen","US","2022-01-01 2024-12-31","web",0
"2023-12-10",11,"pollen","US","2022-01-01 2024-12-31","web",0
"2023-12-17",10,"pollen","US","2022-01-01 2024-12-31","web",0
"2023-12-24",10,"pollen","US","2022-01-01 2024-12-31","web",0
"2023-12-31",12,"pollen","US","2022-01-01 2024-12-31","web",0
"2024-01-07",14,"pollen","US","2022-01-01 2024-12-31","web",0
"2024-01-14",11,"pollen","US","2022-01-01 2024-12-31","web",0
"2024-01-21",11,"pollen","US","2022-01-01 2024-12-31","web",0
"2024-01-28",14,"pollen","US","2022-01-01 2024-12-31","web",0
"2024-02-04",17,"pollen","US","2022-01-01 2024-12-31","web",0
"2024-02-11",17,"pollen","US","2022-01-01 2024-12-31","web",0
"2024-02-18",22,"pollen","US","2022-01-01 2024-12-31","web",0
"2024-02-25",28,"pollen","US","2022-01-01 2024-12-31","web",0
"2024-03-03",38,"pollen","US","2022-01-01 2024-12-31","web",0
"2024-03-10",46,"pollen","US","2022-01-01 2024-12-31","web",0
"2024-03-17",50,"pollen","US","2022-01-01 2024-12-31","web",0
"2024-03-24",46,"pollen","US","2022-01-01 2024-12-31","web",0
"2024-03-31",52,"pollen","US","2022-01-01 2024-12-31","web",0
"2024-04-07",48,"pollen","US","2022-01-01 2024-12-31","web",0
"2024-04-14",61,"pollen","US","2022-01-01 2024-12-31","web",0
"2024-04-21",54,"pollen","US","2022-01-01 2024-12-31","web",0
"2024-04-28",59,"pollen","US","2022-01-01 2024-12-31","web",0
"2024-05-05",51,"pollen","US","2022-01-01 2024-12-31","web",0
"2024-05-12",47,"pollen","US","2022-01-01 2024-12-31","web",0
"2024-05-19",48,"pollen","US","2022-01-01 2024-12-31","web",0
"2024-05-26",43,"pollen","US","2022-01-01 2024-12-31","web",0
"2024-06-02",44,"pollen","US","2022-01-01 2024-12-31","web",0
"2024-06-09",35,"pollen","US","2022-01-01 2024-12-31","web",0
"2024-06-16",31,"pollen","US","2022-01-01 2024-12-31","web",0
"2024-06-23",22,"pollen","US","2022-01-01 2024-12-31","web",0
"2024-06-30",19,"pollen","US","2022-01-01 2024-12-31","web",0
"2024-07-07",16,"pollen","US","2022-01-01 2024-12-31","web",0
"2024-07-14",15,"pollen","US","2022-01-01 2024-12-31","web",0
"2024-07-21",16,"pollen","US","2022-01-01 2024-12-31","web",0
"2024-07-28",15,"pollen","US","2022-01-01 2024-12-31","web",0
"2024-08-04",15,"pollen","US","2022-01-01 2024-12-31","web",0
"2024-08-11",17,"pollen","US","2022-01-01 2024-12-31","web",0
"2024-08-18",20,"pollen","US","2022-01-01 2024-12-31","web",0
"2024-08-25",20,"pollen","US","2022-01-01 2024-12-31","web",0
"2024-09-01",23,"pollen","US","2022-01-01 2024-12-31","web",0
"2024-09-08",23,"pollen","US","2022-01-01 2024-12-31","web",0
"2024-09-15",21,"pollen","US","2022-01-01 2024-12-31","web",0
"2024-09-22",18,"pollen","US","2022-01-01 2024-12-31","web",0
"2024-09-29",18,"pollen","US","2022-01-01 2024-12-31","web",0
"2024-10-06",17,"pollen","US","2022-01-01 2024-12-31","web",0
"2024-10-13",14,"pollen","US","2022-01-01 2024-12-31","web",0
"2024-10-20",16,"pollen","US","2022-01-01 2024-12-31","web",0
"2024-10-27",14,"pollen","US","2022-01-01 2024-12-31","web",0
"2024-11-03",12,"pollen","US","2022-01-01 2024-12-31","web",0
"2024-11-10",11,"pollen","US","2022-01-01 2024-12-31","web",0
"2024-11-17",12,"pollen","US","2022-01-01 2024-12-31","web",0
"2024-11-24",10,"pollen","US","2022-01-01 2024-12-31","web",0
"2024-12-01",11,"pollen","US","2022-01-01 2024-12-31","web",0
"2024-12-08",10,"pollen","US","2022-01-01 2024-12-31","web",0
"2024-12-15",10,"pollen","US","2022-01-01 2024-12-31","web",0
"2024-12-22",9,"pollen","US","2022-01-01 2024-12-31","web",0
"2024-12-29",10,"pollen","US","2022-01-01 2024-12-31","web",0
"2021-12-26",48,"allergies","US","2022-01-01 2024-12-31","web",0
"2022-01-02",44,"allergies","US","2022-01-01 2024-12-31","web",0
"2022-01-09",41,"allergies","US","2022-01-01 2024-12-31","web",0
"2022-01-16",35,"allergies","US","2022-01-01 2024-12-31","web",0
"2022-01-23",36,"allergies","US","2022-01-01 2024-12-31","web",0
"2022-01-30",37,"allergies","US","2022-01-01 2024-12-31","web",0
"2022-02-06",41,"allergies","US","2022-01-01 2024-12-31","web",0
"2022-02-13",41,"allergies","US","2022-01-01 2024-12-31","web",0
"2022-02-20",42,"allergies","US","2022-01-01 2024-12-31","web",0
"2022-02-27",51,"allergies","US","2022-01-01 2024-12-31","web",0
"2022-03-06",55,"allergies","US","2022-01-01 2024-12-31","web",0
"2022-03-13",67,"allergies","US","2022-01-01 2024-12-31","web",0
"2022-03-20",78,"allergies","US","2022-01-01 2024-12-31","web",0
"2022-03-27",72,"allergies","US","2022-01-01 2024-12-31","web",0
"2022-04-03",78,"allergies","US","2022-01-01 2024-12-31","web",0
"2022-04-10",83,"allergies","US","2022-01-01 2024-12-31","web",0
"2022-04-17",78,"allergies","US","2022-01-01 2024-12-31","web",0
"2022-04-24",83,"allergies","US","2022-01-01 2024-12-31","web",0
"2022-05-01",75,"allergies","US","2022-01-01 2024-12-31","web",0
"2022-05-08",90,"allergies","US","2022-01-01 2024-12-31","web",0
"2022-05-15",89,"allergies","US","2022-01-01 2024-12-31","web",0
"2022-05-22",76,"allergies","US","2022-01-01 2024-12-31","web",0
"2022-05-29",73,"allergies","US","2022-01-01 2024-12-31","web",0
"2022-06-05",66,"allergies","US","2022-01-01 2024-12-31","web",0
"2022-06-12",58,"allergies","US","2022-01-01 2024-12-31","web",0
"2022-06-19",59,"allergies","US","2022-01-01 2024-12-31","web",0
"2022-06-26",50,"allergies","US","2022-01-01 2024-12-31","web",0
"2022-07-03",47,"allergies","US","2022-01-01 2024-12-31","web",0
"2022-07-10",47,"allergies","US","2022-01-01 2024-12-31","web",0
"2022-07-17",45,"allergies","US","2022-01-01 2024-12-31","web",0
"2022-07-24",44,"allergies","US","2022-01-01 2024-12-31","web",0
"2022-07-31",42,"allergies","US","2022-01-01 2024-12-31","web",0
"2022-08-07",44,"allergies","US","2022-01-01 2024-12-31","web",0
"2022-08-14",46,"allergies","US","2022-01-01 2024-12-31","web",0
"2022-08-21",50,"allergies","US","2022-01-01 2024-12-31","web",0
"2022-08-28",55,"allergies","US","2022-01-01 2024-12-31","web",0
"2022-09-04",54,"allergies","US","2022-01-01 2024-12-31","web",0
"2022-09-11",57,"allergies","US","2022-01-01 2024-12-31","web",0
"2022-09-18",56,"allergies","US","2022-01-01 2024-12-31","web",0
"2022-09-25",51,"allergies","US","2022-01-01 2024-12-31","web",0
"2022-10-02",51,"allergies","US","2022-01-01 2024-12-31","web",0
"2022-10-09",49,"allergies","US","2022-01-01 2024-12-31","web",0
"2022-10-16",47,"allergies","US","2022-01-01 2024-12-31","web",0
"2022-10-23",42,"allergies","US","2022-01-01 2024-12-31","web",0
"2022-10-30",40,"allergies","US","2022-01-01 2024-12-31","web",0
"2022-11-06",36,"allergies","US","2022-01-01 2024-12-31","web",0
"2022-11-13",36,"allergies","US","2022-01-01 2024-12-31","web",0
"2022-11-20",35,"allergies","US","2022-01-01 2024-12-31","web",0
"2022-11-27",32,"allergies","US","2022-01-01 2024-12-31","web",0
"2022-12-04",32,"allergies","US","2022-01-01 2024-12-31","web",0
"2022-12-11",31,"allergies","US","2022-01-01 2024-12-31","web",0
"2022-12-18",33,"allergies","US","2022-01-01 2024-12-31","web",0
"2022-12-25",35,"allergies","US","2022-01-01 2024-12-31","web",0
"2023-01-01",37,"allergies","US","2022-01-01 2024-12-31","web",0
"2023-01-08",34,"allergies","US","2022-01-01 2024-12-31","web",0
"2023-01-15",35,"allergies","US","2022-01-01 2024-12-31","web",0
"2023-01-22",35,"allergies","US","2022-01-01 2024-12-31","web",0
"2023-01-29",35,"allergies","US","2022-01-01 2024-12-31","web",0
"2023-02-05",40,"allergies","US","2022-01-01 2024-12-31","web",0
"2023-02-12",42,"allergies","US","2022-01-01 2024-12-31","web",0
"2023-02-19",46,"allergies","US","2022-01-01 2024-12-31","web",0
"2023-02-26",50,"allergies","US","2022-01-01 2024-12-31","web",0
"2023-03-05",56,"allergies","US","2022-01-01 2024-12-31","web",0
"2023-03-12",53,"allergies","US","2022-01-01 2024-12-31","web",0
"2023-03-19",60,"allergies","US","2022-01-01 2024-12-31","web",0
"2023-03-26",64,"allergies","US","2022-01-01 2024-12-31","web",0
"2023-04-02",68,"allergies","US","2022-01-01 2024-12-31","web",0
"2023-04-09",93,"allergies","US","2022-01-01 2024-12-31","web",0
"2023-04-16",100,"allergies","US","2022-01-01 2024-12-31","web",0
"2023-04-23",86,"allergies","US","2022-01-01 2024-12-31","web",0
"2023-04-30",75,"allergies","US","2022-01-01 2024-12-31","web",0
"2023-05-07",87,"allergies","US","2022-01-01 2024-12-31","web",0
"2023-05-14",83,"allergies","US","2022-01-01 2024-12-31","web",0
"2023-05-21",79,"allergies","US","2022-01-01 2024-12-31","web",0
"2023-05-28",74,"allergies","US","2022-01-01 2024-12-31","web",0
"2023-06-04",64,"allergies","US","2022-01-01 2024-12-31","web",0
"2023-06-11",54,"allergies","US","2022-01-01 2024-12-31","web",0
"2023-06-18",50,"allergies","US","2022-01-01 2024-12-31","web",0
"2023-06-25",48,"allergies","US","2022-01-01 2024-12-31","web",0
"2023-07-02",45,"allergies","US","2022-01-01 2024-12-31","web",0
"2023-07-09",43,"allergies","US","2022-01-01 2024-12-31","web",0
"2023-07-16",41,"allergies","US","2022-01-01 2024-12-31","web",0
"2023-07-23",41,"allergies","US","2022-01-01 2024-12-31","web",0
"2023-07-30",42,"allergies","US","2022-01-01 2024-12-31","web",0
"2023-08-06",41,"allergies","US","2022-01-01 2024-12-31","web",0
"2023-08-13",43,"allergies","US","2022-01-01 2024-12-31","web",0
"2023-08-20",46,"allergies","US","2022-01-01 2024-12-31","web",0
"2023-08-27",48,"allergies","US","2022-01-01 2024-12-31","web",0
"2023-09-03",51,"allergies","US","2022-01-01 2024-12-31","web",0
"2023-09-10",50,"allergies","US","2022-01-01 2024-12-31","web",0
"2023-09-17",54,"allergies","US","2022-01-01 2024-12-31","web",0
"2023-09-24",50,"allergies","US","2022-01-01 2024-12-31","web",0
"2023-10-01",50,"allergies","US","2022-01-01 2024-12-31","web",0
"2023-10-08",49,"allergies","US","2022-01-01 2024-12-31","web",0
"2023-10-15",45,"allergies","US","2022-01-01 2024-12-31","web",0
"2023-10-22",42,"allergies","US","2022-01-01 2024-12-31","web",0
"2023-10-29",41,"allergies","US","2022-01-01 2024-12-31","web",0
"2023-11-05",40,"allergies","US","2022-01-01 2024-12-31","web",0
"2023-11-12",38,"allergies","US","2022-01-01 2024-12-31","web",0
"2023-11-19",36,"allergies","US","2022-01-01 2024-12-31","web",0
"2023-11-26",36,"allergies","US","2022-01-01 2024-12-31","web",0
"2023-12-03",35,"allergies","US","2022-01-01 2024-12-31","web",0
"2023-12-10",34,"allergies","US","2022-01-01 2024-12-31","web",0
"2023-12-17",34,"allergies","US","2022-01-01 2024-12-31","web",0
"2023-12-24",36,"allergies","US","2022-01-01 2024-12-31","web",0
"2023-12-31",36,"allergies","US","2022-01-01 2024-12-31","web",0
"2024-01-07",35,"allergies","US","2022-01-01 2024-12-31","web",0
"2024-01-14",31,"allergies","US","2022-01-01 2024-12-31","web",0
"2024-01-21",32,"allergies","US","2022-01-01 2024-12-31","web",0
"2024-01-28",36,"allergies","US","2022-01-01 2024-12-31","web",0
"2024-02-04",38,"allergies","US","2022-01-01 2024-12-31","web",0
"2024-02-11",39,"allergies","US","2022-01-01 2024-12-31","web",0
"2024-02-18",43,"allergies","US","2022-01-01 2024-12-31","web",0
"2024-02-25",49,"allergies","US","2022-01-01 2024-12-31","web",0
"2024-03-03",53,"allergies","US","2022-01-01 2024-12-31","web",0
"2024-03-10",68,"allergies","US","2022-01-01 2024-12-31","web",0
"2024-03-17",72,"allergies","US","2022-01-01 2024-12-31","web",0
"2024-03-24",67,"allergies","US","2022-01-01 2024-12-31","web",0
"2024-03-31",68,"allergies","US","2022-01-01 2024-12-31","web",0
"2024-04-07",70,"allergies","US","2022-01-01 2024-12-31","web",0
"2024-04-14",83,"allergies","US","2022-01-01 2024-12-31","web",0
"2024-04-21",82,"allergies","US","2022-01-01 2024-12-31","web",0
"2024-04-28",88,"allergies","US","2022-01-01 2024-12-31","web",0
"2024-05-05",81,"allergies","US","2022-01-01 2024-12-31","web",0
"2024-05-12",73,"allergies","US","2022-01-01 2024-12-31","web",0
"2024-05-19",73,"allergies","US","2022-01-01 2024-12-31","web",0
"2024-05-26",66,"allergies","US","2022-01-01 2024-12-31","web",0
"2024-06-02",61,"allergies","US","2022-01-01 2024-12-31","web",0
"2024-06-09",54,"allergies","US","2022-01-01 2024-12-31","web",0
"2024-06-16",50,"allergies","US","2022-01-01 2024-12-31","web",0
"2024-06-23",48,"allergies","US","2022-01-01 2024-12-31","web",0
"2024-06-30",44,"allergies","US","2022-01-01 2024-12-31","web",0
"2024-07-07",42,"allergies","US","2022-01-01 2024-12-31","web",0
"2024-07-14",39,"allergies","US","2022-01-01 2024-12-31","web",0
"2024-07-21",42,"allergies","US","2022-01-01 2024-12-31","web",0
"2024-07-28",42,"allergies","US","2022-01-01 2024-12-31","web",0
"2024-08-04",41,"allergies","US","2022-01-01 2024-12-31","web",0
"2024-08-11",46,"allergies","US","2022-01-01 2024-12-31","web",0
"2024-08-18",46,"allergies","US","2022-01-01 2024-12-31","web",0
"2024-08-25",48,"allergies","US","2022-01-01 2024-12-31","web",0
"2024-09-01",52,"allergies","US","2022-01-01 2024-12-31","web",0
"2024-09-08",57,"allergies","US","2022-01-01 2024-12-31","web",0
"2024-09-15",50,"allergies","US","2022-01-01 2024-12-31","web",0
"2024-09-22",46,"allergies","US","2022-01-01 2024-12-31","web",0
"2024-09-29",48,"allergies","US","2022-01-01 2024-12-31","web",0
"2024-10-06",48,"allergies","US","2022-01-01 2024-12-31","web",0
"2024-10-13",46,"allergies","US","2022-01-01 2024-12-31","web",0
"2024-10-20",51,"allergies","US","2022-01-01 2024-12-31","web",0
"2024-10-27",44,"allergies","US","2022-01-01 2024-12-31","web",0
"2024-11-03",37,"allergies","US","2022-01-01 2024-12-31","web",0
"2024-11-10",39,"allergies","US","2022-01-01 2024-12-31","web",0
"2024-11-17",38,"allergies","US","2022-01-01 2024-12-31","web",0
"2024-11-24",37,"allergies","US","2022-01-01 2024-12-31","web",0
"2024-12-01",36,"allergies","US","2022-01-01 2024-12-31","web",0
"2024-12-08",35,"allergies","US","2022-01-01 2024-12-31","web",0
"2024-12-15",36,"allergies","US","2022-01-01 2024-12-31","web",0
"2024-12-22",38,"allergies","US","2022-01-01 2024-12-31","web",0
"2024-12-29",40,"allergies","US","2022-01-01 2024-12-31","web",0
"2021-12-26",58,"depression","US","2022-01-01 2024-12-31","web",0
"2022-01-02",67,"depression","US","2022-01-01 2024-12-31","web",0
"2022-01-09",76,"depression","US","2022-01-01 2024-12-31","web",0
"2022-01-16",69,"depression","US","2022-01-01 2024-12-31","web",0
"2022-01-23",82,"depression","US","2022-01-01 2024-12-31","web",0
"2022-01-30",86,"depression","US","2022-01-01 2024-12-31","web",0
"2022-02-06",88,"depression","US","2022-01-01 2024-12-31","web",0
"2022-02-13",91,"depression","US","2022-01-01 2024-12-31","web",0
"2022-02-20",86,"depression","US","2022-01-01 2024-12-31","web",0
"2022-02-27",89,"depression","US","2022-01-01 2024-12-31","web",0
"2022-03-06",90,"depression","US","2022-01-01 2024-12-31","web",0
"2022-03-13",83,"depression","US","2022-01-01 2024-12-31","web",0
"2022-03-20",88,"depression","US","2022-01-01 2024-12-31","web",0
"2022-03-27",97,"depression","US","2022-01-01 2024-12-31","web",0
"2022-04-03",99,"depression","US","2022-01-01 2024-12-31","web",0
"2022-04-10",87,"depression","US","2022-01-01 2024-12-31","web",0
"2022-04-17",92,"depression","US","2022-01-01 2024-12-31","web",0
"2022-04-24",100,"depression","US","2022-01-01 2024-12-31","web",0
"2022-05-01",99,"depression","US","2022-01-01 2024-12-31","web",0
"2022-05-08",89,"depression","US","2022-01-01 2024-12-31","web",0
"2022-05-15",88,"depression","US","2022-01-01 2024-12-31","web",0
"2022-05-22",74,"depression","US","2022-01-01 2024-12-31","web",0
"2022-05-29",71,"depression","US","2022-01-01 2024-12-31","web",0
"2022-06-05",73,"depression","US","2022-01-01 2024-12-31","web",0
"2022-06-12",74,"depression","US","2022-01-01 2024-12-31","web",0
"2022-06-19",66,"depression","US","2022-01-01 2024-12-31","web",0
"2022-06-26",61,"depression","US","2022-01-01 2024-12-31","web",0
"2022-07-03",64,"depression","US","2022-01-01 2024-12-31","web",0
"2022-07-10",62,"depression","US","2022-01-01 2024-12-31","web",0
"2022-07-17",68,"depression","US","2022-01-01 2024-12-31","web",0
"2022-07-24",71,"depression","US","2022-01-01 2024-12-31","web",0
"2022-07-31",64,"depression","US","2022-01-01 2024-12-31","web",0
"2022-08-07",63,"depression","US","2022-01-01 2024-12-31","web",0
"2022-08-14",63,"depression","US","2022-01-01 2024-12-31","web",0
"2022-08-21",63,"depression","US","2022-01-01 2024-12-31","web",0
"2022-08-28",68,"depression","US","2022-01-01 2024-12-31","web",0
"2022-09-04",65,"depression","US","2022-01-01 2024-12-31","web",0
"2022-09-11",74,"depression","US","2022-01-01 2024-12-31","web",0
"2022-09-18",90,"depression","US","2022-01-01 2024-12-31","web",0
"2022-09-25",78,"depression","US","2022-01-01 2024-12-31","web",0
"2022-10-02",76,"depression","US","2022-01-01 2024-12-31","web",0
"2022-10-09",76,"depression","US","2022-01-01 2024-12-31","web",0
"2022-10-16",78,"depression","US","2022-01-01 2024-12-31","web",0
"2022-10-23",78,"depression","US","2022-01-01 2024-12-31","web",0
"2022-10-30",78,"depression","US","2022-01-01 2024-12-31","web",0
"2022-11-06",86,"depression","US","2022-01-01 2024-12-31","web",0
"2022-11-13",82,"depression","US","2022-01-01 2024-12-31","web",0
"2022-11-20",61,"depression","US","2022-01-01 2024-12-31","web",0
"2022-11-27",82,"depression","US","2022-01-01 2024-12-31","web",0
"2022-12-04",89,"depression","US","2022-01-01 2024-12-31","web",0
"2022-12-11",91,"depression","US","2022-01-01 2024-12-31","web",0
"2022-12-18",68,"depression","US","2022-01-01 2024-12-31","web",0
"2022-12-25",57,"depression","US","2022-01-01 2024-12-31","web",0
"2023-01-01",68,"depression","US","2022-01-01 2024-12-31","web",0
"2023-01-08",82,"depression","US","2022-01-01 2024-12-31","web",0
"2023-01-15",80,"depression","US","2022-01-01 2024-12-31","web",0
"2023-01-22",87,"depression","US","2022-01-01 2024-12-31","web",0
"2023-01-29",89,"depression","US","2022-01-01 2024-12-31","web",0
"2023-02-05",90,"depression","US","2022-01-01 2024-12-31","web",0
"2023-02-12",94,"depression","US","2022-01-01 2024-12-31","web",0
"2023-02-19",88,"depression","US","2022-01-01 2024-12-31","web",0
"2023-02-26",89,"depression","US","2022-01-01 2024-12-31","web",0
"2023-03-05",90,"depression","US","2022-01-01 2024-12-31","web",0
"2023-03-12",87,"depression","US","2022-01-01 2024-12-31","web",0
"2023-03-19",88,"depression","US","2022-01-01 2024-12-31","web",0
"2023-03-26",86,"depression","US","2022-01-01 2024-12-31","web",0
"2023-04-02",77,"depression","US","2022-01-01 2024-12-31","web",0
"2023-04-09",83,"depression","US","2022-01-01 2024-12-31","web",0
"2023-04-16",87,"depression","US","2022-01-01 2024-12-31","web",0
"2023-04-23",86,"depression","US","2022-01-01 2024-12-31","web",0
"2023-04-30",80,"depression","US","2022-01-01 2024-12-31","web",0
"2023-05-07",76,"depression","US","2022-01-01 2024-12-31","web",0
"2023-05-14",73,"depression","US","2022-01-01 2024-12-31","web",0
"2023-05-21",71,"depression","US","2022-01-01 2024-12-31","web",0
"2023-05-28",67,"depression","US","2022-01-01 2024-12-31","web",0
"2023-06-04",64,"depression","US","2022-01-01 2024-12-31","web",0
"2023-06-11",60,"depression","US","2022-01-01 2024-12-31","web",0
"2023-06-18",62,"depression","US","2022-01-01 2024-12-31","web",0
"2023-06-25",59,"depression","US","2022-01-01 2024-12-31","web",0
"2023-07-02",57,"depression","US","2022-01-01 2024-12-31","web",0
"2023-07-09",57,"depression","US","2022-01-01 2024-12-31","web",0
"2023-07-16",58,"depression","US","2022-01-01 2024-12-31","web",0
"2023-07-23",59,"depression","US","2022-01-01 2024-12-31","web",0
"2023-07-30",57,"depression","US","2022-01-01 2024-12-31","web",0
"2023-08-06",59,"depression","US","2022-01-01 2024-12-31","web",0
"2023-08-13",58,"depression","US","2022-01-01 2024-12-31","web",0
"2023-08-20",61,"depression","US","2022-01-01 2024-12-31","web",0
"2023-08-27",63,"depression","US","2022-01-01 2024-12-31","web",0
"2023-09-03",61,"depression","US","2022-01-01 2024-12-31","web",0
"2023-09-10",68,"depression","US","2022-01-01 2024-12-31","web",0
"2023-09-17",72,"depression","US","2022-01-01 2024-12-31","web",0
"2023-09-24",71,"depression","US","2022-01-01 2024-12-31","web",0
"2023-10-01",71,"depression","US","2022-01-01 2024-12-31","web",0
"2023-10-08",70,"depression","US","2022-01-01 2024-12-31","web",0
"2023-10-15",72,"depression","US","2022-01-01 2024-12-31","web",0
"2023-10-22",75,"depression","US","2022-01-01 2024-12-31","web",0
"2023-10-29",73,"depression","US","2022-01-01 2024-12-31","web",0
"2023-11-05",79,"depression","US","2022-01-01 2024-12-31","web",0
"2023-11-12",81,"depression","US","2022-01-01 2024-12-31","web",0
"2023-11-19",58,"depression","US","2022-01-01 2024-12-31","web",0
"2023-11-26",78,"depression","US","2022-01-01 2024-12-31","web",0
"2023-12-03",84,"depression","US","2022-01-01 2024-12-31","web",0
"2023-12-10",81,"depression","US","2022-01-01 2024-12-31","web",0
"2023-12-17",61,"depression","US","2022-01-01 2024-12-31","web",0
"2023-12-24",49,"depression","US","2022-01-01 2024-12-31","web",0
"2023-12-31",59,"depression","US","2022-01-01 2024-12-31","web",0
"2024-01-07",72,"depression","US","2022-01-01 2024-12-31","web",0
"2024-01-14",67,"depression","US","2022-01-01 2024-12-31","web",0
"2024-01-21",75,"depression","US","2022-01-01 2024-12-31","web",0
"2024-01-28",80,"depression","US","2022-01-01 2024-12-31","web",0
"2024-02-04",81,"depression","US","2022-01-01 2024-12-31","web",0
"2024-02-11",77,"depression","US","2022-01-01 2024-12-31","web",0
"2024-02-18",79,"depression","US","2022-01-01 2024-12-31","web",0
"2024-02-25",83,"depression","US","2022-01-01 2024-12-31","web",0
"2024-03-03",85,"depression","US","2022-01-01 2024-12-31","web",0
"2024-03-10",77,"depression","US","2022-01-01 2024-12-31","web",0
"2024-03-17",78,"depression","US","2022-01-01 2024-12-31","web",0
"2024-03-24",72,"depression","US","2022-01-01 2024-12-31","web",0
"2024-03-31",68,"depression","US","2022-01-01 2024-12-31","web",0
"2024-04-07",81,"depression","US","2022-01-01 2024-12-31","web",0
"2024-04-14",79,"depression","US","2022-01-01 2024-12-31","web",0
"2024-04-21",81,"depression","US","2022-01-01 2024-12-31","web",0
"2024-04-28",71,"depression","US","2022-01-01 2024-12-31","web",0
"2024-05-05",75,"depression","US","2022-01-01 2024-12-31","web",0
"2024-05-12",69,"depression","US","2022-01-01 2024-12-31","web",0
"2024-05-19",64,"depression","US","2022-01-01 2024-12-31","web",0
"2024-05-26",58,"depression","US","2022-01-01 2024-12-31","web",0
"2024-06-02",59,"depression","US","2022-01-01 2024-12-31","web",0
"2024-06-09",58,"depression","US","2022-01-01 2024-12-31","web",0
"2024-06-16",58,"depression","US","2022-01-01 2024-12-31","web",0
"2024-06-23",54,"depression","US","2022-01-01 2024-12-31","web",0
"2024-06-30",52,"depression","US","2022-01-01 2024-12-31","web",0
"2024-07-07",58,"depression","US","2022-01-01 2024-12-31","web",0
"2024-07-14",51,"depression","US","2022-01-01 2024-12-31","web",0
"2024-07-21",53,"depression","US","2022-01-01 2024-12-31","web",0
"2024-07-28",60,"depression","US","2022-01-01 2024-12-31","web",0
"2024-08-04",56,"depression","US","2022-01-01 2024-12-31","web",0
"2024-08-11",55,"depression","US","2022-01-01 2024-12-31","web",0
"2024-08-18",56,"depression","US","2022-01-01 2024-12-31","web",0
"2024-08-25",57,"depression","US","2022-01-01 2024-12-31","web",0
"2024-09-01",56,"depression","US","2022-01-01 2024-12-31","web",0
"2024-09-08",62,"depression","US","2022-01-01 2024-12-31","web",0
"2024-09-15",66,"depression","US","2022-01-01 2024-12-31","web",0
"2024-09-22",67,"depression","US","2022-01-01 2024-12-31","web",0
"2024-09-29",74,"depression","US","2022-01-01 2024-12-31","web",0
"2024-10-06",66,"depression","US","2022-01-01 2024-12-31","web",0
"2024-10-13",66,"depression","US","2022-01-01 2024-12-31","web",0
"2024-10-20",73,"depression","US","2022-01-01 2024-12-31","web",0
"2024-10-27",69,"depression","US","2022-01-01 2024-12-31","web",0
"2024-11-03",66,"depression","US","2022-01-01 2024-12-31","web",0
"2024-11-10",78,"depression","US","2022-01-01 2024-12-31","web",0
"2024-11-17",74,"depression","US","2022-01-01 2024-12-31","web",0
"2024-11-24",57,"depression","US","2022-01-01 2024-12-31","web",0
"2024-12-01",78,"depression","US","2022-01-01 2024-12-31","web",0
"2024-12-08",76,"depression","US","2022-01-01 2024-12-31","web",0
"2024-12-15",64,"depression","US","2022-01-01 2024-12-31","web",0
"2024-12-22",47,"depression","US","2022-01-01 2024-12-31","web",0
"2024-12-29",51,"depression","US","2022-01-01 2024-12-31","web",0
"2021-12-26",1,"sleep disorder","US","2022-01-01 2024-12-31","web",0
"2022-01-02",2,"sleep disorder","US","2022-01-01 2024-12-31","web",0
"2022-01-09",2,"sleep disorder","US","2022-01-01 2024-12-31","web",0
"2022-01-16",2,"sleep disorder","US","2022-01-01 2024-12-31","web",0
"2022-01-23",2,"sleep disorder","US","2022-01-01 2024-12-31","web",0
"2022-01-30",2,"sleep disorder","US","2022-01-01 2024-12-31","web",0
"2022-02-06",2,"sleep disorder","US","2022-01-01 2024-12-31","web",0
"2022-02-13",2,"sleep disorder","US","2022-01-01 2024-12-31","web",0
"2022-02-20",2,"sleep disorder","US","2022-01-01 2024-12-31","web",0
"2022-02-27",2,"sleep disorder","US","2022-01-01 2024-12-31","web",0
"2022-03-06",2,"sleep disorder","US","2022-01-01 2024-12-31","web",0
"2022-03-13",2,"sleep disorder","US","2022-01-01 2024-12-31","web",0
"2022-03-20",2,"sleep disorder","US","2022-01-01 2024-12-31","web",0
"2022-03-27",2,"sleep disorder","US","2022-01-01 2024-12-31","web",0
"2022-04-03",2,"sleep disorder","US","2022-01-01 2024-12-31","web",0
